customer_id,plan_tier,start_date,end_date,mrr,region,acquisition_channel,downgrade_flag,downgrade_date
CUST367,Basic,2024-05-10,2026-06-24,20,Europe,Referral,0,
CUST368,Basic,2025-04-19,2027-04-08,20,North America,Partnership,0,
CUST369,Standard,2024-09-10,2026-01-24,50,LATAM,Paid Ads,0,
CUST370,Standard,2024-02-02,2026-06-09,50,Europe,Organic,0,
CUST371,Premium,2024-07-30,2024-11-05,100,North America,Paid Ads,1,2024-08-04
CUST372,Standard,2024-02-15,2025-05-01,50,North America,Paid Ads,0,
CUST373,Premium,2024-05-23,2025-11-19,100,Europe,Organic,0,
CUST374,Basic,2024-08-30,2025-08-04,20,APAC,Partnership,0,
CUST375,Premium,2024-11-03,2025-09-10,100,Europe,Referral,1,2025-09-02
CUST376,Premium,2025-05-22,2025-08-08,100,Europe,Referral,0,
CUST377,Premium,2025-03-02,2026-05-24,100,LATAM,Partnership,1,2025-09-11
CUST378,Basic,2024-08-18,2025-07-21,20,LATAM,Paid Ads,0,
CUST379,Basic,2025-02-26,2026-05-28,20,LATAM,Organic,0,
CUST380,Basic,2024-09-18,2025-05-14,20,LATAM,Paid Ads,0,
CUST381,Basic,2024-04-04,2025-11-03,20,LATAM,Partnership,0,
CUST382,Basic,2025-01-21,2027-01-10,20,North America,Partnership,0,
CUST383,Basic,2024-08-10,2026-01-12,20,North America,Paid Ads,0,
CUST384,Standard,2024-08-04,2025-03-16,50,APAC,Organic,0,
CUST385,Basic,2024-07-28,2025-10-07,20,LATAM,Paid Ads,0,
CUST386,Premium,2025-01-24,2026-06-15,100,APAC,Partnership,0,
CUST387,Standard,2025-01-03,2026-07-12,50,APAC,Partnership,0,
CUST388,Standard,2024-11-23,2025-07-19,50,North America,Referral,0,
CUST389,Standard,2024-05-29,2024-07-14,50,North America,Paid Ads,0,
CUST390,Premium,2024-06-05,2025-01-21,100,LATAM,Partnership,0,
CUST391,Standard,2024-12-11,2025-09-30,50,Europe,Referral,0,
CUST392,Standard,2024-06-21,2026-08-10,50,LATAM,Referral,0,
CUST393,Basic,2024-07-07,2026-02-12,20,Europe,Referral,0,
CUST394,Basic,2024-02-19,2026-05-11,20,North America,Organic,1,2024-07-09
CUST395,Premium,2024-06-03,2024-07-12,100,Europe,Organic,0,
CUST396,Standard,2025-05-09,2027-04-14,50,APAC,Organic,0,
CUST397,Basic,2024-01-18,2025-08-12,20,LATAM,Organic,0,
CUST398,Premium,2025-05-29,2027-10-08,100,APAC,Organic,0,
CUST399,Standard,2024-04-08,2025-10-26,50,Europe,Organic,1,2024-10-22
CUST400,Premium,2024-09-30,2027-01-22,100,APAC,Partnership,0,
CUST401,Standard,2024-09-06,2026-09-19,50,LATAM,Referral,0,
CUST402,Premium,2024-04-05,2025-06-24,100,North America,Organic,0,
CUST403,Premium,2024-01-10,2026-01-28,100,LATAM,Organic,0,
CUST404,Standard,2024-04-07,2025-10-29,50,LATAM,Partnership,0,
CUST405,Basic,2024-10-04,2024-12-20,20,Europe,Referral,0,
CUST406,Premium,2024-07-02,2026-12-19,100,APAC,Organic,0,
CUST407,Basic,2024-03-19,2025-02-18,20,Europe,Referral,0,
CUST408,Basic,2025-01-28,2027-04-11,20,LATAM,Partnership,0,
CUST409,Premium,2024-02-24,2024-07-03,100,North America,Partnership,0,
CUST410,Basic,2024-11-30,2025-01-29,20,APAC,Referral,0,
CUST411,Standard,2024-12-30,2026-08-18,50,LATAM,Paid Ads,0,
CUST412,Standard,2024-03-28,2026-06-26,50,Europe,Referral,0,
CUST413,Basic,2024-10-01,2025-04-06,20,North America,Organic,0,
CUST414,Premium,2024-11-20,2025-12-24,100,Europe,Referral,1,2024-11-23
CUST415,Standard,2024-10-03,2025-02-14,50,LATAM,Partnership,1,2024-11-20
CUST416,Standard,2024-04-15,2024-06-10,50,LATAM,Referral,1,2024-05-21
CUST417,Basic,2024-01-13,2024-12-06,20,APAC,Referral,0,
CUST418,Basic,2025-01-24,2025-08-15,20,Europe,Paid Ads,1,2025-04-12
CUST419,Standard,2024-03-05,2024-09-22,50,LATAM,Paid Ads,0,
CUST420,Standard,2024-03-19,2025-04-22,50,APAC,Referral,0,
CUST421,Basic,2025-04-13,2025-08-30,20,LATAM,Paid Ads,1,2025-04-15
CUST422,Standard,2024-12-03,2026-03-28,50,APAC,Referral,0,
CUST423,Premium,2024-11-24,2026-09-02,100,Europe,Partnership,0,
CUST424,Basic,2024-06-30,2025-09-10,20,LATAM,Partnership,0,
CUST425,Standard,2024-11-29,2026-01-18,50,LATAM,Paid Ads,0,
CUST426,Standard,2024-07-23,2026-04-20,50,APAC,Organic,0,
CUST427,Basic,2024-08-02,2025-11-23,20,North America,Referral,0,
CUST428,Premium,2025-05-26,2025-11-14,100,North America,Referral,0,
CUST429,Basic,2025-03-09,2027-06-25,20,APAC,Paid Ads,0,
CUST430,Standard,2025-03-04,2026-10-11,50,LATAM,Referral,1,2026-03-08
CUST431,Premium,2024-09-11,2026-08-15,100,North America,Organic,0,
CUST432,Basic,2024-12-05,2027-03-30,20,North America,Referral,0,
CUST433,Basic,2024-08-15,2026-02-18,20,North America,Partnership,0,
CUST434,Premium,2025-01-18,2026-03-24,100,Europe,Referral,0,
CUST435,Premium,2024-01-26,2025-07-03,100,Europe,Partnership,1,2025-03-27
CUST436,Basic,2024-12-22,2025-12-06,20,North America,Paid Ads,0,
CUST437,Basic,2025-05-02,2025-09-08,20,LATAM,Partnership,0,
CUST438,Premium,2024-03-09,2025-02-09,100,LATAM,Partnership,1,2024-05-07
CUST439,Basic,2024-06-17,2026-08-14,20,APAC,Organic,0,
CUST440,Basic,2025-03-12,2026-07-28,20,Europe,Partnership,0,
CUST441,Standard,2025-03-18,2026-05-27,50,Europe,Paid Ads,1,2026-01-27
CUST442,Basic,2025-02-02,2025-03-08,20,LATAM,Referral,0,
CUST443,Basic,2024-04-14,2026-08-10,20,APAC,Organic,0,
CUST444,Basic,2024-07-20,2025-11-30,20,APAC,Partnership,1,2025-06-29
CUST445,Standard,2025-02-05,2026-10-29,50,APAC,Referral,1,2026-02-01
CUST446,Standard,2024-03-27,2026-03-15,50,Europe,Partnership,1,2024-07-26
CUST447,Basic,2024-07-06,2025-08-22,20,APAC,Organic,0,
CUST448,Premium,2024-05-21,2026-01-29,100,LATAM,Referral,0,
CUST449,Basic,2024-06-19,2025-12-02,20,LATAM,Paid Ads,0,
CUST450,Basic,2024-02-24,2025-03-27,20,APAC,Referral,0,
CUST451,Standard,2025-01-28,2026-09-25,50,Europe,Paid Ads,0,
CUST452,Standard,2025-03-01,2027-03-28,50,LATAM,Referral,0,
CUST453,Standard,2024-02-01,2026-05-25,50,Europe,Organic,0,
CUST454,Standard,2024-08-18,2026-03-21,50,North America,Partnership,0,
CUST455,Standard,2024-04-26,2025-02-24,50,LATAM,Organic,0,
CUST456,Standard,2024-08-11,2025-11-19,50,North America,Referral,1,2025-10-10
CUST457,Premium,2024-02-03,2025-06-07,100,Europe,Partnership,0,
CUST458,Basic,2024-08-30,2025-05-01,20,LATAM,Organic,0,
CUST459,Premium,2024-06-18,2026-04-09,100,APAC,Referral,1,2025-01-16
CUST460,Basic,2024-10-14,2026-07-17,20,North America,Partnership,0,
CUST461,Standard,2024-09-30,2026-04-09,50,APAC,Partnership,0,
CUST462,Premium,2025-02-25,2025-05-26,100,North America,Paid Ads,0,
CUST463,Premium,2024-09-12,2025-03-10,100,Europe,Paid Ads,0,
CUST464,Basic,2024-05-25,2026-02-05,20,LATAM,Referral,0,
CUST465,Premium,2025-04-07,2025-07-23,100,LATAM,Referral,0,
CUST466,Basic,2025-01-12,2026-05-22,20,LATAM,Partnership,0,
CUST467,Standard,2025-04-14,2027-02-23,50,North America,Organic,0,
CUST468,Standard,2024-08-11,2025-11-23,50,North America,Referral,0,
CUST469,Standard,2024-10-17,2025-10-27,50,APAC,Partnership,0,
CUST470,Basic,2024-02-19,2024-05-06,20,LATAM,Partnership,1,2024-04-18
CUST471,Basic,2025-03-27,2026-08-06,20,North America,Paid Ads,1,2026-07-31
CUST472,Standard,2024-11-05,2025-05-16,50,Europe,Paid Ads,0,
CUST473,Standard,2024-09-13,2025-01-05,50,North America,Partnership,0,
CUST474,Premium,2025-02-09,2026-12-11,100,Europe,Organic,0,
CUST475,Premium,2024-04-03,2026-04-23,100,Europe,Referral,1,2024-11-08
CUST476,Standard,2024-08-19,2026-03-03,50,North America,Paid Ads,0,
CUST477,Basic,2024-05-03,2025-08-08,20,North America,Partnership,0,
CUST478,Standard,2025-01-27,2025-05-28,50,North America,Paid Ads,0,
CUST479,Basic,2025-01-11,2025-12-13,20,North America,Partnership,1,2025-03-21
CUST480,Premium,2024-01-09,2025-10-24,100,Europe,Organic,0,
CUST481,Standard,2024-06-04,2025-08-29,50,APAC,Paid Ads,0,
CUST482,Standard,2024-04-12,2024-10-02,50,Europe,Organic,0,
CUST483,Premium,2025-03-15,2026-03-02,100,LATAM,Partnership,0,
CUST484,Basic,2024-09-11,2026-04-30,20,APAC,Organic,0,
CUST485,Premium,2024-11-04,2025-07-02,100,APAC,Organic,0,
CUST486,Premium,2024-10-29,2026-09-20,100,Europe,Referral,1,2025-07-02
CUST487,Standard,2024-09-03,2026-02-26,50,LATAM,Organic,0,
CUST488,Basic,2024-11-20,2025-05-04,20,North America,Partnership,0,
CUST489,Premium,2024-06-25,2026-09-14,100,LATAM,Partnership,0,
CUST490,Basic,2024-01-15,2024-11-08,20,North America,Organic,0,
CUST491,Basic,2025-05-28,2027-08-21,20,LATAM,Partnership,0,
CUST492,Premium,2024-06-05,2025-04-15,100,LATAM,Organic,1,2024-07-16
CUST493,Premium,2024-11-30,2026-02-03,100,Europe,Paid Ads,0,
CUST494,Premium,2025-03-23,2027-05-09,100,North America,Partnership,0,
CUST495,Basic,2024-03-29,2025-07-16,20,North America,Paid Ads,1,2025-02-06
CUST496,Premium,2024-06-28,2024-11-27,100,North America,Partnership,1,2024-08-03
CUST497,Premium,2025-05-23,2026-06-12,100,North America,Paid Ads,0,
CUST498,Premium,2025-01-15,2025-06-23,100,APAC,Paid Ads,0,
CUST499,Standard,2024-12-09,2027-04-14,50,North America,Organic,0,
CUST500,Premium,2024-03-19,2025-09-08,100,North America,Partnership,0,
CUST501,Standard,2024-06-19,2025-07-30,50,North America,Referral,0,
CUST502,Basic,2024-01-03,2024-03-18,20,North America,Paid Ads,0,
CUST503,Basic,2025-04-28,2026-06-04,20,Europe,Organic,0,
CUST504,Basic,2025-03-05,2025-11-19,20,Europe,Organic,0,
CUST505,Standard,2024-03-20,2025-11-25,50,APAC,Partnership,0,
CUST506,Premium,2024-08-16,2026-12-17,100,North America,Paid Ads,0,
CUST507,Basic,2025-04-21,2026-03-06,20,LATAM,Organic,0,
CUST508,Standard,2025-04-12,2025-05-20,50,APAC,Organic,0,
CUST509,Standard,2025-04-20,2026-06-01,50,APAC,Paid Ads,0,
CUST510,Standard,2024-06-03,2024-07-09,50,Europe,Paid Ads,0,
CUST511,Basic,2024-01-10,2025-01-17,20,Europe,Partnership,1,2024-12-12
CUST512,Standard,2024-07-29,2026-02-21,50,APAC,Organic,0,
CUST513,Standard,2024-05-25,2026-06-22,50,LATAM,Organic,0,
CUST514,Basic,2025-01-16,2026-05-30,20,Europe,Referral,0,
CUST515,Basic,2025-02-07,2025-05-24,20,North America,Paid Ads,0,
CUST516,Basic,2024-08-30,2025-07-24,20,LATAM,Paid Ads,0,
CUST517,Standard,2024-11-21,2026-03-29,50,LATAM,Partnership,0,
CUST518,Basic,2024-04-21,2024-10-27,20,Europe,Paid Ads,1,2024-08-15
CUST519,Standard,2024-05-03,2025-12-02,50,APAC,Referral,0,
CUST520,Basic,2025-04-19,2026-02-14,20,LATAM,Partnership,0,
CUST521,Basic,2024-02-11,2024-10-18,20,Europe,Partnership,0,
CUST522,Standard,2024-09-11,2025-10-10,50,Europe,Organic,0,
CUST523,Basic,2024-06-27,2024-08-27,20,APAC,Partnership,0,
CUST524,Standard,2025-04-18,2025-08-30,50,Europe,Organic,0,
CUST525,Basic,2024-03-04,2026-08-01,20,North America,Organic,0,
CUST526,Basic,2025-02-14,2026-04-01,20,Europe,Paid Ads,0,
CUST527,Premium,2024-03-17,2024-05-08,100,North America,Partnership,0,
CUST528,Basic,2024-04-04,2026-09-18,20,LATAM,Paid Ads,0,
CUST529,Standard,2025-04-17,2025-07-07,50,North America,Organic,0,
CUST530,Premium,2025-05-23,2025-07-22,100,LATAM,Referral,0,
CUST531,Standard,2024-08-07,2025-03-16,50,Europe,Partnership,0,
CUST532,Standard,2024-09-08,2026-08-01,50,Europe,Organic,0,
CUST533,Standard,2024-03-30,2025-02-09,50,LATAM,Organic,0,
CUST534,Standard,2024-01-20,2025-03-16,50,Europe,Paid Ads,0,
CUST535,Standard,2024-12-18,2026-08-19,50,LATAM,Referral,0,
CUST536,Standard,2024-01-27,2025-01-17,50,APAC,Paid Ads,0,
CUST537,Basic,2025-04-28,2026-11-21,20,APAC,Organic,0,
CUST538,Premium,2024-04-12,2025-01-20,100,Europe,Paid Ads,0,
CUST539,Standard,2025-02-01,2026-03-01,50,North America,Paid Ads,0,
CUST540,Basic,2024-11-21,2027-03-26,20,Europe,Paid Ads,0,
CUST541,Standard,2024-05-25,2026-01-21,50,North America,Partnership,0,
CUST542,Standard,2025-05-17,2025-07-24,50,APAC,Paid Ads,1,2025-06-16
CUST543,Premium,2025-05-04,2025-06-03,100,Europe,Organic,0,
CUST544,Premium,2024-12-14,2027-01-17,100,Europe,Paid Ads,0,
CUST545,Standard,2024-05-31,2026-02-20,50,North America,Organic,0,
CUST546,Basic,2024-03-15,2025-05-01,20,North America,Partnership,0,
CUST547,Premium,2024-12-10,2025-11-14,100,LATAM,Organic,0,
CUST548,Basic,2024-11-20,2025-06-16,20,LATAM,Referral,0,
CUST549,Premium,2024-06-28,2025-08-19,100,APAC,Paid Ads,0,
CUST550,Premium,2024-06-30,2026-08-15,100,APAC,Paid Ads,1,2026-06-19
CUST551,Premium,2024-07-05,2026-04-12,100,LATAM,Organic,0,
CUST552,Premium,2025-05-23,2025-11-13,100,Europe,Organic,0,
CUST553,Basic,2024-11-23,2025-06-12,20,Europe,Partnership,0,
CUST554,Basic,2024-01-12,2024-11-08,20,APAC,Referral,0,
CUST555,Premium,2024-09-19,2027-01-02,100,North America,Partnership,1,2024-09-21
CUST556,Basic,2025-03-05,2025-09-21,20,LATAM,Referral,0,
CUST557,Standard,2025-01-19,2025-06-01,50,LATAM,Partnership,0,
CUST558,Premium,2025-04-07,2025-07-21,100,Europe,Paid Ads,0,
CUST559,Basic,2024-11-22,2025-09-15,20,APAC,Organic,0,
CUST560,Basic,2025-01-19,2025-08-01,20,APAC,Paid Ads,0,
CUST561,Premium,2025-05-09,2027-05-30,100,North America,Partnership,1,2027-03-10
CUST562,Basic,2024-02-24,2024-07-06,20,LATAM,Paid Ads,0,
CUST563,Basic,2024-10-15,2025-09-14,20,LATAM,Partnership,0,
CUST564,Basic,2024-06-06,2024-08-30,20,LATAM,Referral,0,
CUST565,Standard,2025-05-06,2025-12-26,50,North America,Partnership,1,2025-06-28
CUST566,Basic,2025-04-29,2027-10-10,20,APAC,Organic,1,2027-07-12
CUST567,Standard,2024-09-28,2025-01-29,50,LATAM,Referral,0,
CUST568,Standard,2025-01-25,2026-03-09,50,Europe,Partnership,0,
CUST569,Basic,2025-04-21,2026-02-14,20,APAC,Referral,0,
CUST570,Standard,2024-04-09,2024-08-04,50,North America,Paid Ads,0,
CUST571,Premium,2024-03-03,2026-08-10,100,LATAM,Paid Ads,0,
CUST572,Premium,2024-08-29,2026-01-28,100,LATAM,Referral,0,
CUST573,Standard,2024-05-03,2026-07-17,50,North America,Paid Ads,0,
CUST574,Basic,2024-05-09,2024-07-21,20,Europe,Paid Ads,0,
CUST575,Premium,2024-05-31,2026-11-01,100,LATAM,Paid Ads,0,
CUST576,Standard,2025-02-01,2026-09-23,50,North America,Organic,0,
CUST577,Standard,2024-01-13,2026-04-27,50,APAC,Referral,0,
CUST578,Premium,2025-02-28,2025-08-30,100,LATAM,Organic,1,2025-07-29
CUST579,Premium,2024-04-13,2026-07-26,100,North America,Organic,0,
CUST580,Premium,2024-09-27,2025-11-23,100,APAC,Referral,0,
CUST581,Premium,2024-06-25,2025-05-03,100,LATAM,Organic,0,
CUST582,Premium,2025-02-09,2026-02-13,100,LATAM,Organic,0,
CUST583,Basic,2025-01-16,2025-03-07,20,LATAM,Partnership,0,
CUST584,Standard,2025-05-18,2027-05-30,50,APAC,Partnership,0,
CUST585,Basic,2025-03-29,2027-06-29,20,Europe,Partnership,0,
CUST586,Standard,2024-07-11,2025-11-05,50,LATAM,Organic,0,
CUST587,Standard,2024-02-27,2025-09-06,50,LATAM,Partnership,0,
CUST588,Basic,2024-05-18,2026-08-25,20,APAC,Referral,0,
CUST589,Premium,2024-07-16,2026-12-15,100,North America,Paid Ads,0,
CUST590,Basic,2025-04-12,2025-07-02,20,Europe,Organic,0,
CUST591,Premium,2025-01-12,2027-06-04,100,Europe,Partnership,0,
CUST592,Standard,2024-09-04,2025-10-20,50,North America,Organic,0,
CUST593,Standard,2024-12-24,2026-01-10,50,Europe,Referral,0,
CUST594,Standard,2024-01-29,2025-03-29,50,North America,Partnership,1,2024-11-17
CUST595,Basic,2024-07-30,2025-05-31,20,Europe,Paid Ads,0,
CUST596,Premium,2025-04-30,2025-10-12,100,North America,Organic,0,
CUST597,Premium,2024-09-15,2026-06-29,100,North America,Paid Ads,0,
CUST598,Standard,2025-01-20,2026-02-11,50,APAC,Referral,0,
CUST599,Basic,2025-02-10,2026-10-31,20,LATAM,Partnership,1,2026-07-19
CUST600,Premium,2024-11-01,2026-11-01,100,APAC,Partnership,1,2025-01-06
CUST601,Standard,2024-10-10,2025-08-03,50,APAC,Partnership,0,
CUST602,Premium,2024-06-02,2025-12-13,100,APAC,Paid Ads,0,
CUST603,Basic,2024-05-23,2026-06-30,20,LATAM,Partnership,1,2025-10-15
CUST604,Standard,2025-02-18,2026-04-21,50,APAC,Referral,0,
CUST605,Premium,2024-08-15,2026-08-17,100,Europe,Partnership,0,
CUST606,Standard,2024-06-23,2026-11-30,50,APAC,Partnership,0,
CUST607,Premium,2024-04-09,2025-09-03,100,Europe,Partnership,1,2024-08-20
CUST608,Premium,2024-04-01,2024-12-14,100,Europe,Partnership,0,
CUST609,Premium,2024-12-05,2026-01-19,100,APAC,Referral,0,
CUST610,Standard,2025-04-26,2025-07-19,50,LATAM,Organic,0,
CUST611,Premium,2024-07-18,2026-01-11,100,North America,Referral,1,2025-08-13
CUST612,Premium,2024-02-25,2024-08-27,100,APAC,Referral,1,2024-04-17
CUST613,Standard,2024-05-26,2025-05-14,50,LATAM,Referral,0,
CUST614,Basic,2024-12-06,2026-10-13,20,North America,Referral,0,
CUST615,Standard,2025-04-07,2026-02-11,50,North America,Organic,0,
CUST616,Basic,2024-03-31,2024-09-09,20,Europe,Referral,0,
CUST617,Premium,2025-03-15,2026-08-15,100,LATAM,Referral,0,
CUST618,Basic,2024-01-15,2025-01-08,20,Europe,Partnership,0,
CUST619,Premium,2024-01-05,2025-11-06,100,Europe,Organic,0,
CUST620,Basic,2024-05-12,2024-09-24,20,APAC,Partnership,0,
CUST621,Premium,2024-03-07,2026-07-28,100,APAC,Paid Ads,1,2024-12-30
CUST622,Standard,2024-05-17,2025-06-01,50,APAC,Referral,0,
CUST623,Standard,2024-06-17,2026-10-26,50,APAC,Paid Ads,0,
CUST624,Basic,2024-08-04,2026-09-24,20,Europe,Paid Ads,1,2026-01-03
CUST625,Basic,2024-02-08,2025-03-28,20,North America,Partnership,0,
CUST626,Standard,2024-04-20,2026-03-20,50,North America,Organic,0,
CUST627,Basic,2025-03-30,2026-05-23,20,North America,Referral,1,2025-08-07
CUST628,Standard,2024-01-10,2024-12-13,50,Europe,Paid Ads,0,
CUST629,Basic,2025-03-04,2027-08-01,20,APAC,Paid Ads,0,
CUST630,Premium,2024-04-26,2026-08-07,100,North America,Partnership,1,2024-11-16
CUST631,Premium,2024-07-25,2025-08-25,100,Europe,Partnership,0,
CUST632,Standard,2025-05-23,2026-01-20,50,Europe,Organic,0,
CUST633,Standard,2024-01-03,2024-02-15,50,APAC,Paid Ads,0,
CUST634,Basic,2024-04-02,2026-07-09,20,LATAM,Paid Ads,0,
CUST635,Premium,2024-08-24,2026-01-03,100,North America,Partnership,0,
CUST636,Standard,2024-02-21,2024-07-02,50,APAC,Referral,0,
CUST637,Basic,2024-11-16,2026-02-25,20,APAC,Partnership,0,
CUST638,Basic,2024-05-21,2026-04-30,20,North America,Organic,0,
CUST639,Standard,2024-10-01,2026-11-20,50,APAC,Referral,1,2025-09-17
CUST640,Basic,2025-02-13,2026-06-25,20,North America,Referral,0,
CUST641,Standard,2024-06-19,2024-11-11,50,LATAM,Referral,1,2024-07-05
CUST642,Basic,2025-05-09,2027-09-07,20,North America,Referral,0,
CUST643,Standard,2025-01-02,2026-10-20,50,Europe,Referral,1,2025-05-16
CUST644,Standard,2025-02-25,2026-06-21,50,LATAM,Organic,1,2025-07-09
CUST645,Premium,2024-08-17,2026-08-02,100,APAC,Organic,0,
CUST646,Premium,2024-09-11,2026-02-16,100,North America,Referral,0,
CUST647,Premium,2024-02-25,2024-04-06,100,LATAM,Paid Ads,0,
CUST648,Basic,2024-06-18,2024-10-02,20,LATAM,Referral,0,
CUST649,Standard,2024-10-11,2024-12-31,50,Europe,Partnership,0,
CUST650,Premium,2024-08-28,2024-12-16,100,LATAM,Referral,0,
CUST651,Premium,2025-05-25,2026-09-24,100,LATAM,Organic,0,
CUST652,Standard,2025-02-17,2026-05-15,50,North America,Organic,1,2025-11-26
CUST653,Basic,2024-07-30,2026-06-30,20,North America,Partnership,0,
CUST654,Standard,2024-08-16,2027-01-27,50,APAC,Organic,0,
CUST655,Premium,2025-04-08,2025-09-01,100,LATAM,Partnership,1,2025-06-04
CUST656,Basic,2024-10-25,2026-06-07,20,APAC,Partnership,0,
CUST657,Premium,2024-06-17,2025-12-03,100,North America,Organic,1,2025-08-11
CUST658,Basic,2024-07-11,2024-12-11,20,APAC,Paid Ads,0,
CUST659,Standard,2024-07-14,2026-08-16,50,Europe,Referral,0,
CUST660,Standard,2025-04-06,2026-08-17,50,North America,Organic,0,
CUST661,Premium,2024-01-05,2025-07-31,100,Europe,Referral,0,
CUST662,Premium,2024-06-30,2026-07-08,100,LATAM,Referral,0,
CUST663,Premium,2025-01-31,2027-01-04,100,Europe,Organic,0,
CUST664,Standard,2024-09-11,2025-07-18,50,LATAM,Referral,0,
CUST665,Standard,2024-05-16,2024-11-03,50,APAC,Referral,0,
CUST666,Premium,2024-08-10,2025-04-02,100,APAC,Partnership,0,
CUST667,Premium,2024-05-15,2026-06-11,100,APAC,Partnership,0,
CUST668,Basic,2024-12-26,2026-08-23,20,APAC,Organic,0,
CUST669,Premium,2025-03-08,2027-07-13,100,LATAM,Partnership,1,2025-06-26
CUST670,Basic,2024-02-24,2026-02-09,20,LATAM,Paid Ads,1,2024-11-24
CUST671,Basic,2024-05-29,2026-11-04,20,APAC,Partnership,1,2026-08-11
CUST672,Standard,2025-01-02,2027-05-15,50,Europe,Organic,0,
CUST673,Premium,2024-08-31,2026-03-07,100,Europe,Referral,0,
CUST674,Premium,2025-01-25,2026-03-27,100,APAC,Organic,0,
CUST675,Premium,2024-01-14,2026-03-15,100,APAC,Organic,0,
CUST676,Premium,2025-01-11,2027-03-25,100,LATAM,Paid Ads,0,
CUST677,Premium,2024-10-28,2026-03-01,100,Europe,Paid Ads,0,
CUST678,Premium,2024-06-26,2026-08-17,100,North America,Paid Ads,0,
CUST679,Standard,2024-10-12,2026-06-03,50,North America,Referral,0,
CUST680,Basic,2024-12-04,2026-04-25,20,APAC,Organic,0,
CUST681,Basic,2024-11-26,2026-08-29,20,North America,Paid Ads,1,2026-08-19
CUST682,Premium,2025-01-01,2025-04-15,100,APAC,Referral,0,
CUST683,Standard,2024-03-10,2026-06-23,50,Europe,Paid Ads,0,
CUST684,Standard,2024-12-23,2025-09-05,50,LATAM,Organic,0,
CUST685,Premium,2025-01-04,2025-11-30,100,APAC,Partnership,0,
CUST686,Premium,2024-04-27,2026-04-11,100,LATAM,Organic,0,
CUST687,Basic,2024-11-24,2026-01-18,20,Europe,Organic,0,
CUST688,Basic,2024-10-16,2024-12-10,20,LATAM,Partnership,0,
CUST689,Standard,2024-02-14,2025-01-12,50,LATAM,Referral,0,
CUST690,Basic,2024-04-08,2024-10-26,20,APAC,Organic,0,
CUST691,Premium,2024-08-03,2026-07-20,100,North America,Organic,0,
CUST692,Basic,2024-07-29,2026-03-01,20,LATAM,Organic,0,
CUST693,Premium,2024-06-06,2024-07-30,100,LATAM,Organic,0,
CUST694,Standard,2024-03-16,2024-06-09,50,North America,Organic,0,
CUST695,Standard,2024-09-21,2025-12-12,50,North America,Paid Ads,0,
CUST696,Premium,2024-11-19,2025-01-05,100,LATAM,Referral,0,
CUST697,Basic,2024-02-16,2026-03-04,20,North America,Organic,0,
CUST698,Standard,2024-11-04,2026-08-17,50,North America,Partnership,1,2026-01-27
CUST699,Standard,2025-04-30,2025-11-06,50,LATAM,Organic,0,
CUST700,Basic,2024-05-27,2025-04-27,20,LATAM,Partnership,0,
CUST701,Premium,2024-05-24,2024-10-27,100,APAC,Organic,1,2024-10-18
CUST702,Premium,2024-11-08,2025-07-11,100,LATAM,Organic,0,
CUST703,Premium,2025-02-26,2027-01-18,100,APAC,Paid Ads,0,
